layer,head,src_idx,src_token,dst_idx,dst_token,weight
28,19,2, sat,1, cat,0.940918
28,19,2, sat,2, sat,0.042511
28,19,2, sat,3, on,0.000000
28,19,2, sat,4, the,0.000000
28,19,3, on,0,The,0.020599
28,19,3, on,1, cat,0.903320
28,19,3, on,2, sat,0.049896
28,19,3, on,3, on,0.026184
28,19,3, on,4, the,0.000000
28,19,4, the,0,The,0.014183
28,19,4, the,1, cat,0.790527
28,19,4, the,2, sat,0.036041
28,19,4, the,3, on,0.018509
28,19,4, the,4, the,0.140747
29,0,0,The,0,The,1.000000
29,0,0,The,1, cat,0.000000
29,0,0,The,2, sat,0.000000
29,0,0,The,3, on,0.000000
29,0,0,The,4, the,0.000000
29,0,1, cat,0,The,0.118164
29,0,1, cat,1, cat,0.881836
29,0,1, cat,2, sat,0.000000
29,0,1, cat,3, on,0.000000
29,0,1, cat,4, the,0.000000
29,0,2, sat,0,The,0.309570
29,0,2, sat,1, cat,0.308838
29,0,2, sat,2, sat,0.381836
29,0,2, sat,3, on,0.000000
29,0,2, sat,4, the,0.000000
29,0,3, on,0,The,0.262451
29,0,3, on,1, cat,0.144409
29,0,3, on,2, sat,0.311523
29,0,3, on,3, on,0.281738
29,0,3, on,4, the,0.000000
29,0,4, the,0,The,0.145386
29,0,4, the,1, cat,0.241943
29,0,4, the,2, sat,0.181152
29,0,4, the,3, on,0.155518
29,0,4, the,4, the,0.276123
29,1,0,The,0,The,1.000000
29,1,0,The,1, cat,0.000000
29,1,0,The,2, sat,0.000000
29,1,0,The,3, on,0.000000
29,1,0,The,4, the,0.000000
29,1,1, cat,0,The,0.006260
29,1,1, cat,1, cat,0.993652
29,1,1, cat,2, sat,0.000000
29,1,1, cat,3, on,0.000000
29,1,1, cat,4, the,0.000000
29,1,2, sat,0,The,0.008713
29,1,2, sat,1, cat,0.967285
29,1,2, sat,2, sat,0.023849
29,1,2, sat,3, on,0.000000
29,1,2, sat,4, the,0.000000
29,1,3, on,0,The,0.011658
29,1,3, on,1, cat,0.942383
29,1,3, on,2, sat,0.029938
29,1,3, on,3, on,0.015793
29,1,3, on,4, the,0.000000
29,1,4, the,0,The,0.007355
29,1,4, the,1, cat,0.880859
29,1,4, the,2, sat,0.020538
29,1,4, the,3, on,0.010178
29,1,4, the,4, the,0.081238
29,2,0,The,0,The,1.000000
29,2,0,The,1, cat,0.000000
29,2,0,The,2, sat,0.000000
29,2,0,The,3, on,0.000000
29,2,0,The,4, the,0.000000
29,2,1, cat,0,The,0.856934
29,2,1, cat,1, cat,0.142944
29,2,1, cat,2, sat,0.000000
29,2,1, cat,3, on,0.000000
29,2,1, cat,4, the,0.000000
29,2,2, sat,0,The,0.004318
29,2,2, sat,1, cat,0.979492
29,2,2, sat,2, sat,0.016159
29,2,2, sat,3, on,0.000000
29,2,2, sat,4, the,0.000000
29,2,3, on,0,The,0.000814
29,2,3, on,1, cat,0.992676
29,2,3, on,2, sat,0.005081
29,2,3, on,3, on,0.001334
29,2,3, on,4, the,0.000000
29,2,4, the,0,The,0.020172
29,2,4, the,1, cat,0.820801
29,2,4, the,2, sat,0.045258
29,2,4, the,3, on,0.025711
29,2,4, the,4, the,0.088196
29,3,0,The,0,The,1.000000
29,3,0,The,1, cat,0.000000
29,3,0,The,2, sat,0.000000
29,3,0,The,3, on,0.000000
29,3,0,The,4, the,0.000000
29,3,1, cat,0,The,0.078308
29,3,1, cat,1, cat,0.921875
29,3,1, cat,2, sat,0.000000
29,3,1, cat,3, on,0.000000
29,3,1, cat,4, the,0.000000
29,3,2, sat,0,The,0.003883
29,3,2, sat,1, cat,0.980469
