layer,head,src_idx,src_token,dst_idx,dst_token,weight
8,6,0,The,4, the,0.000000
8,6,1, cat,0,The,0.988281
8,6,1, cat,1, cat,0.011658
8,6,1, cat,2, sat,0.000000
8,6,1, cat,3, on,0.000000
8,6,1, cat,4, the,0.000000
8,6,2, sat,0,The,0.862793
8,6,2, sat,1, cat,0.022369
8,6,2, sat,2, sat,0.114685
8,6,2, sat,3, on,0.000000
8,6,2, sat,4, the,0.000000
8,6,3, on,0,The,0.860352
8,6,3, on,1, cat,0.007740
8,6,3, on,2, sat,0.127441
8,6,3, on,3, on,0.004475
8,6,3, on,4, the,0.000000
8,6,4, the,0,The,0.836426
8,6,4, the,1, cat,0.011215
8,6,4, the,2, sat,0.140137
8,6,4, the,3, on,0.006245
8,6,4, the,4, the,0.005974
8,7,0,The,0,The,1.000000
8,7,0,The,1, cat,0.000000
8,7,0,The,2, sat,0.000000
8,7,0,The,3, on,0.000000
8,7,0,The,4, the,0.000000
8,7,1, cat,0,The,0.995605
8,7,1, cat,1, cat,0.004364
8,7,1, cat,2, sat,0.000000
8,7,1, cat,3, on,0.000000
8,7,1, cat,4, the,0.000000
8,7,2, sat,0,The,0.985840
8,7,2, sat,1, cat,0.001897
8,7,2, sat,2, sat,0.012344
8,7,2, sat,3, on,0.000000
8,7,2, sat,4, the,0.000000
8,7,3, on,0,The,0.884277
8,7,3, on,1, cat,0.000660
8,7,3, on,2, sat,0.004421
8,7,3, on,3, on,0.110779
8,7,3, on,4, the,0.000000
8,7,4, the,0,The,0.852539
8,7,4, the,1, cat,0.000389
8,7,4, the,2, sat,0.001574
8,7,4, the,3, on,0.039520
8,7,4, the,4, the,0.105957
8,8,0,The,0,The,1.000000
8,8,0,The,1, cat,0.000000
8,8,0,The,2, sat,0.000000
8,8,0,The,3, on,0.000000
8,8,0,The,4, the,0.000000
8,8,1, cat,0,The,0.947266
8,8,1, cat,1, cat,0.052490
8,8,1, cat,2, sat,0.000000
8,8,1, cat,3, on,0.000000
8,8,1, cat,4, the,0.000000
8,8,2, sat,0,The,0.821777
8,8,2, sat,1, cat,0.075439
8,8,2, sat,2, sat,0.102539
8,8,2, sat,3, on,0.000000
8,8,2, sat,4, the,0.000000
8,8,3, on,0,The,0.851074
8,8,3, on,1, cat,0.035828
8,8,3, on,2, sat,0.046204
8,8,3, on,3, on,0.066711
8,8,3, on,4, the,0.000000
8,8,4, the,0,The,0.693359
8,8,4, the,1, cat,0.042694
8,8,4, the,2, sat,0.071777
8,8,4, the,3, on,0.074036
8,8,4, the,4, the,0.117920
8,9,0,The,0,The,1.000000
8,9,0,The,1, cat,0.000000
8,9,0,The,2, sat,0.000000
8,9,0,The,3, on,0.000000
8,9,0,The,4, the,0.000000
8,9,1, cat,0,The,0.943848
8,9,1, cat,1, cat,0.056030
8,9,1, cat,2, sat,0.000000
8,9,1, cat,3, on,0.000000
8,9,1, cat,4, the,0.000000
8,9,2, sat,0,The,0.914062
8,9,2, sat,1, cat,0.048981
8,9,2, sat,2, sat,0.036896
8,9,2, sat,3, on,0.000000
8,9,2, sat,4, the,0.000000
8,9,3, on,0,The,0.900879
8,9,3, on,1, cat,0.037720
8,9,3, on,2, sat,0.028870
8,9,3, on,3, on,0.032654
8,9,3, on,4, the,0.000000
8,9,4, the,0,The,0.843750
8,9,4, the,1, cat,0.033691
8,9,4, the,2, sat,0.029053
8,9,4, the,3, on,0.028061
8,9,4, the,4, the,0.065674
8,10,0,The,0,The,1.000000
8,10,0,The,1, cat,0.000000
8,10,0,The,2, sat,0.000000
8,10,0,The,3, on,0.000000
8,10,0,The,4, the,0.000000
8,10,1, cat,0,The,0.991211
8,10,1, cat,1, cat,0.008675
8,10,1, cat,2, sat,0.000000
8,10,1, cat,3, on,0.000000
8,10,1, cat,4, the,0.000000
8,10,2, sat,0,The,0.967773
8,10,2, sat,1, cat,0.009338
8,10,2, sat,2, sat,0.022919
8,10,2, sat,3, on,0.000000
8,10,2, sat,4, the,0.000000
8,10,3, on,0,The,0.896484
8,10,3, on,1, cat,0.008339
8,10,3, on,2, sat,0.019928
8,10,3, on,3, on,0.075439
8,10,3, on,4, the,0.000000
8,10,4, the,0,The,0.829102
8,10,4, the,1, cat,0.004070
8,10,4, the,2, sat,0.013550
8,10,4, the,3, on,0.067566
8,10,4, the,4, the,0.085815
8,11,0,The,0,The,1.000000
8,11,0,The,1, cat,0.000000
8,11,0,The,2, sat,0.000000
8,11,0,The,3, on,0.000000
8,11,0,The,4, the,0.000000
8,11,1, cat,0,The,0.944336
8,11,1, cat,1, cat,0.055786
8,11,1, cat,2, sat,0.000000
8,11,1, cat,3, on,0.000000
8,11,1, cat,4, the,0.000000
8,11,2, sat,0,The,0.950684
8,11,2, sat,1, cat,0.017883
8,11,2, sat,2, sat,0.031433
8,11,2, sat,3, on,0.000000
8,11,2, sat,4, the,0.000000
8,11,3, on,0,The,0.920898
8,11,3, on,1, cat,0.015083
8,11,3, on,2, sat,0.025711
8,11,3, on,3, on,0.038422
8,11,3, on,4, the,0.000000
8,11,4, the,0,The,0.889648
8,11,4, the,1, cat,0.017029
8,11,4, the,2, sat,0.022217
8,11,4, the,3, on,0.039154
8,11,4, the,4, the,0.032074
8,12,0,The,0,The,1.000000
8,12,0,The,1, cat,0.000000
8,12,0,The,2, sat,0.000000
8,12,0,The,3, on,0.000000
8,12,0,The,4, the,0.000000
8,12,1, cat,0,The,0.980957
8,12,1, cat,1, cat,0.019104
8,12,1, cat,2, sat,0.000000
8,12,1, cat,3, on,0.000000
8,12,1, cat,4, the,0.000000
8,12,2, sat,0,The,0.989258
8,12,2, sat,1, cat,0.003704
8,12,2, sat,2, sat,0.007038
8,12,2, sat,3, on,0.000000
8,12,2, sat,4, the,0.000000
8,12,3, on,0,The,0.929199
8,12,3, on,1, cat,0.008827
8,12,3, on,2, sat,0.016815
8,12,3, on,3, on,0.045074
8,12,3, on,4, the,0.000000
8,12,4, the,0,The,0.894043
8,12,4, the,1, cat,0.007896
8,12,4, the,2, sat,0.013786
8,12,4, the,3, on,0.041229
8,12,4, the,4, the,0.042969
8,13,0,The,0,The,1.000000
8,13,0,The,1, cat,0.000000
8,13,0,The,2, sat,0.000000
8,13,0,The,3, on,0.000000
8,13,0,The,4, the,0.000000
8,13,1, cat,0,The,0.977051
8,13,1, cat,1, cat,0.022949
8,13,1, cat,2, sat,0.000000
8,13,1, cat,3, on,0.000000
8,13,1, cat,4, the,0.000000
8,13,2, sat,0,The,0.966309
8,13,2, sat,1, cat,0.011749
8,13,2, sat,2, sat,0.022064
8,13,2, sat,3, on,0.000000
8,13,2, sat,4, the,0.000000
8,13,3, on,0,The,0.923828
8,13,3, on,1, cat,0.006111
8,13,3, on,2, sat,0.008514
8,13,3, on,3, on,0.061676
8,13,3, on,4, the,0.000000
8,13,4, the,0,The,0.835938
8,13,4, the,1, cat,0.008949
8,13,4, the,2, sat,0.013008
8,13,4, the,3, on,0.073547
8,13,4, the,4, the,0.068604
8,14,0,The,0,The,1.000000
8,14,0,The,1, cat,0.000000
8,14,0,The,2, sat,0.000000
8,14,0,The,3, on,0.000000
8,14,0,The,4, the,0.000000
8,14,1, cat,0,The,0.978516
8,14,1, cat,1, cat,0.021332
8,14,1, cat,2, sat,0.000000
8,14,1, cat,3, on,0.000000
8,14,1, cat,4, the,0.000000
8,14,2, sat,0,The,0.955566
8,14,2, sat,1, cat,0.020538
8,14,2, sat,2, sat,0.024094
8,14,2, sat,3, on,0.000000
8,14,2, sat,4, the,0.000000
8,14,3, on,0,The,0.887207
8,14,3, on,1, cat,0.017715
8,14,3, on,2, sat,0.020660
8,14,3, on,3, on,0.074341
8,14,3, on,4, the,0.000000
8,14,4, the,0,The,0.851562
8,14,4, the,1, cat,0.012970
8,14,4, the,2, sat,0.015045
8,14,4, the,3, on,0.065857
8,14,4, the,4, the,0.054382
8,15,0,The,0,The,1.000000
8,15,0,The,1, cat,0.000000
8,15,0,The,2, sat,0.000000
8,15,0,The,3, on,0.000000
8,15,0,The,4, the,0.000000
8,15,1, cat,0,The,0.968750
8,15,1, cat,1, cat,0.031342
8,15,1, cat,2, sat,0.000000
8,15,1, cat,3, on,0.000000
8,15,1, cat,4, the,0.000000
8,15,2, sat,0,The,0.885254
8,15,2, sat,1, cat,0.075195
8,15,2, sat,2, sat,0.039429
8,15,2, sat,3, on,0.000000
8,15,2, sat,4, the,0.000000
8,15,3, on,0,The,0.879395
8,15,3, on,1, cat,0.039978
8,15,3, on,2, sat,0.022141
8,15,3, on,3, on,0.058716
8,15,3, on,4, the,0.000000
8,15,4, the,0,The,0.804199
8,15,4, the,1, cat,0.032318
8,15,4, the,2, sat,0.017975
8,15,4, the,3, on,0.054993
8,15,4, the,4, the,0.090271
8,16,0,The,0,The,1.000000
8,16,0,The,1, cat,0.000000
8,16,0,The,2, sat,0.000000
8,16,0,The,3, on,0.000000
8,16,0,The,4, the,0.000000
8,16,1, cat,0,The,0.996582
8,16,1, cat,1, cat,0.003613
8,16,1, cat,2, sat,0.000000
8,16,1, cat,3, on,0.000000
8,16,1, cat,4, the,0.000000
8,16,2, sat,0,The,0.988281
8,16,2, sat,1, cat,0.008064
8,16,2, sat,2, sat,0.003826
8,16,2, sat,3, on,0.000000
8,16,2, sat,4, the,0.000000
8,16,3, on,0,The,0.979492
8,16,3, on,1, cat,0.003592
8,16,3, on,2, sat,0.001695
8,16,3, on,3, on,0.015381
8,16,3, on,4, the,0.000000
8,16,4, the,0,The,0.958496
8,16,4, the,1, cat,0.004524
8,16,4, the,2, sat,0.001241
8,16,4, the,3, on,0.011307
8,16,4, the,4, the,0.024216
8,17,0,The,0,The,1.000000
8,17,0,The,1, cat,0.000000
8,17,0,The,2, sat,0.000000
8,17,0,The,3, on,0.000000
8,17,0,The,4, the,0.000000
8,17,1, cat,0,The,0.990234
8,17,1, cat,1, cat,0.009735
8,17,1, cat,2, sat,0.000000
8,17,1, cat,3, on,0.000000
8,17,1, cat,4, the,0.000000
8,17,2, sat,0,The,0.958008
8,17,2, sat,1, cat,0.015488
8,17,2, sat,2, sat,0.026520
8,17,2, sat,3, on,0.000000
8,17,2, sat,4, the,0.000000
8,17,3, on,0,The,0.873535
8,17,3, on,1, cat,0.019989
8,17,3, on,2, sat,0.040222
8,17,3, on,3, on,0.066284
8,17,3, on,4, the,0.000000
8,17,4, the,0,The,0.831055
8,17,4, the,1, cat,0.018585
8,17,4, the,2, sat,0.036865
8,17,4, the,3, on,0.062500
8,17,4, the,4, the,0.050964
8,18,0,The,0,The,1.000000
8,18,0,The,1, cat,0.000000
8,18,0,The,2, sat,0.000000
8,18,0,The,3, on,0.000000
8,18,0,The,4, the,0.000000
8,18,1, cat,0,The,0.944336
8,18,1, cat,1, cat,0.055664
8,18,1, cat,2, sat,0.000000
8,18,1, cat,3, on,0.000000
8,18,1, cat,4, the,0.000000
8,18,2, sat,0,The,0.942383
8,18,2, sat,1, cat,0.034393
8,18,2, sat,2, sat,0.023193
8,18,2, sat,3, on,0.000000
8,18,2, sat,4, the,0.000000
8,18,3, on,0,The,0.897949
8,18,3, on,1, cat,0.040588
8,18,3, on,2, sat,0.026779
8,18,3, on,3, on,0.034821
8,18,3, on,4, the,0.000000
8,18,4, the,0,The,0.843262
8,18,4, the,1, cat,0.044281
8,18,4, the,2, sat,0.029510
8,18,4, the,3, on,0.035156
8,18,4, the,4, the,0.047882
8,19,0,The,0,The,1.000000
8,19,0,The,1, cat,0.000000
8,19,0,The,2, sat,0.000000
8,19,0,The,3, on,0.000000
8,19,0,The,4, the,0.000000
8,19,1, cat,0,The,0.959473
8,19,1, cat,1, cat,0.040649
8,19,1, cat,2, sat,0.000000
8,19,1, cat,3, on,0.000000
8,19,1, cat,4, the,0.000000
8,19,2, sat,0,The,0.880859
8,19,2, sat,1, cat,0.067932
8,19,2, sat,2, sat,0.051147
8,19,2, sat,3, on,0.000000
8,19,2, sat,4, the,0.000000
8,19,3, on,0,The,0.828613
8,19,3, on,1, cat,0.076965
8,19,3, on,2, sat,0.059814
8,19,3, on,3, on,0.034515
8,19,3, on,4, the,0.000000
8,19,4, the,0,The,0.838379
8,19,4, the,1, cat,0.067810
8,19,4, the,2, sat,0.053436
8,19,4, the,3, on,0.028656
8,19,4, the,4, the,0.011757
9,0,0,The,0,The,1.000000
9,0,0,The,1, cat,0.000000
9,0,0,The,2, sat,0.000000
9,0,0,The,3, on,0.000000
9,0,0,The,4, the,0.000000
9,0,1, cat,0,The,0.760742
9,0,1, cat,1, cat,0.239136
9,0,1, cat,2, sat,0.000000
9,0,1, cat,3, on,0.000000
9,0,1, cat,4, the,0.000000
9,0,2, sat,0,The,0.715820
9,0,2, sat,1, cat,0.126099
9,0,2, sat,2, sat,0.157837
9,0,2, sat,3, on,0.000000
9,0,2, sat,4, the,0.000000
9,0,3, on,0,The,0.610840
9,0,3, on,1, cat,0.093140
9,0,3, on,2, sat,0.155762
9,0,3, on,3, on,0.140381
9,0,3, on,4, the,0.000000
9,0,4, the,0,The,0.547363
9,0,4, the,1, cat,0.123657
9,0,4, the,2, sat,0.127686
9,0,4, the,3, on,0.116699
9,0,4, the,4, the,0.084717
9,1,0,The,0,The,1.000000
9,1,0,The,1, cat,0.000000
9,1,0,The,2, sat,0.000000
9,1,0,The,3, on,0.000000
9,1,0,The,4, the,0.000000
9,1,1, cat,0,The,0.331787
9,1,1, cat,1, cat,0.668457
9,1,1, cat,2, sat,0.000000
9,1,1, cat,3, on,0.000000
9,1,1, cat,4, the,0.000000
9,1,2, sat,0,The,0.440430
9,1,2, sat,1, cat,0.500488
9,1,2, sat,2, sat,0.059113
9,1,2, sat,3, on,0.000000
9,1,2, sat,4, the,0.000000
9,1,3, on,0,The,0.627441
9,1,3, on,1, cat,0.302246
9,1,3, on,2, sat,0.058472
9,1,3, on,3, on,0.011765
9,1,3, on,4, the,0.000000
9,1,4, the,0,The,0.615723
9,1,4, the,1, cat,0.293701
9,1,4, the,2, sat,0.057648
9,1,4, the,3, on,0.013329
9,1,4, the,4, the,0.019608
9,2,0,The,0,The,1.000000
9,2,0,The,1, cat,0.000000
9,2,0,The,2, sat,0.000000
9,2,0,The,3, on,0.000000
9,2,0,The,4, the,0.000000
9,2,1, cat,0,The,0.868652
9,2,1, cat,1, cat,0.131348
9,2,1, cat,2, sat,0.000000
9,2,1, cat,3, on,0.000000
9,2,1, cat,4, the,0.000000
9,2,2, sat,0,The,0.710938
9,2,2, sat,1, cat,0.215454
9,2,2, sat,2, sat,0.073486
9,2,2, sat,3, on,0.000000
9,2,2, sat,4, the,0.000000
9,2,3, on,0,The,0.620605
9,2,3, on,1, cat,0.162476
9,2,3, on,2, sat,0.086121
9,2,3, on,3, on,0.130981
9,2,3, on,4, the,0.000000
9,2,4, the,0,The,0.479492
9,2,4, the,1, cat,0.228271
9,2,4, the,2, sat,0.069763
9,2,4, the,3, on,0.124878
9,2,4, the,4, the,0.097595
9,3,0,The,0,The,1.000000
9,3,0,The,1, cat,0.000000
9,3,0,The,2, sat,0.000000
9,3,0,The,3, on,0.000000
9,3,0,The,4, the,0.000000
9,3,1, cat,0,The,0.976074
9,3,1, cat,1, cat,0.024002
9,3,1, cat,2, sat,0.000000
9,3,1, cat,3, on,0.000000
9,3,1, cat,4, the,0.000000
9,3,2, sat,0,The,0.924805
9,3,2, sat,1, cat,0.033936
9,3,2, sat,2, sat,0.041443
9,3,2, sat,3, on,0.000000
9,3,2, sat,4, the,0.000000
9,3,3, on,0,The,0.748535
9,3,3, on,1, cat,0.031158
9,3,3, on,2, sat,0.084839
9,3,3, on,3, on,0.135376
9,3,3, on,4, the,0.000000
9,3,4, the,0,The,0.608887
9,3,4, the,1, cat,0.036285
9,3,4, the,2, sat,0.105042
9,3,4, the,3, on,0.127930
9,3,4, the,4, the,0.121948
9,4,0,The,0,The,1.000000
9,4,0,The,1, cat,0.000000
9,4,0,The,2, sat,0.000000
9,4,0,The,3, on,0.000000
9,4,0,The,4, the,0.000000
9,4,1, cat,0,The,0.892090
9,4,1, cat,1, cat,0.108032
9,4,1, cat,2, sat,0.000000
9,4,1, cat,3, on,0.000000
9,4,1, cat,4, the,0.000000
9,4,2, sat,0,The,0.889648
9,4,2, sat,1, cat,0.076721
9,4,2, sat,2, sat,0.033630
9,4,2, sat,3, on,0.000000
9,4,2, sat,4, the,0.000000
9,4,3, on,0,The,0.820312
9,4,3, on,1, cat,0.101318
9,4,3, on,2, sat,0.051422
9,4,3, on,3, on,0.026794
9,4,3, on,4, the,0.000000
9,4,4, the,0,The,0.891602
9,4,4, the,1, cat,0.048309
9,4,4, the,2, sat,0.026779
9,4,4, the,3, on,0.012886
9,4,4, the,4, the,0.020432
9,5,0,The,0,The,1.000000
9,5,0,The,1, cat,0.000000
9,5,0,The,2, sat,0.000000
9,5,0,The,3, on,0.000000
9,5,0,The,4, the,0.000000
9,5,1, cat,0,The,0.997559
9,5,1, cat,1, cat,0.002207
9,5,1, cat,2, sat,0.000000
9,5,1, cat,3, on,0.000000
9,5,1, cat,4, the,0.000000
9,5,2, sat,0,The,0.994141
9,5,2, sat,1, cat,0.003099
9,5,2, sat,2, sat,0.002693
9,5,2, sat,3, on,0.000000
9,5,2, sat,4, the,0.000000
9,5,3, on,0,The,0.970703
9,5,3, on,1, cat,0.003366
9,5,3, on,2, sat,0.003164
9,5,3, on,3, on,0.022552
9,5,3, on,4, the,0.000000
9,5,4, the,0,The,0.916504
9,5,4, the,1, cat,0.003805
9,5,4, the,2, sat,0.004223
9,5,4, the,3, on,0.023285
9,5,4, the,4, the,0.052216
9,6,0,The,0,The,1.000000
9,6,0,The,1, cat,0.000000
9,6,0,The,2, sat,0.000000
9,6,0,The,3, on,0.000000
9,6,0,The,4, the,0.000000
9,6,1, cat,0,The,0.841797
9,6,1, cat,1, cat,0.158447
9,6,1, cat,2, sat,0.000000
9,6,1, cat,3, on,0.000000
9,6,1, cat,4, the,0.000000
9,6,2, sat,0,The,0.775879
9,6,2, sat,1, cat,0.146729
9,6,2, sat,2, sat,0.077393
9,6,2, sat,3, on,0.000000
9,6,2, sat,4, the,0.000000
9,6,3, on,0,The,0.703125
9,6,3, on,1, cat,0.143188
9,6,3, on,2, sat,0.101868
9,6,3, on,3, on,0.051941
9,6,3, on,4, the,0.000000
9,6,4, the,0,The,0.688965
9,6,4, the,1, cat,0.138794
9,6,4, the,2, sat,0.089661
9,6,4, the,3, on,0.042694
9,6,4, the,4, the,0.039886
9,7,0,The,0,The,1.000000
9,7,0,The,1, cat,0.000000
9,7,0,The,2, sat,0.000000
9,7,0,The,3, on,0.000000
9,7,0,The,4, the,0.000000
9,7,1, cat,0,The,0.961914
9,7,1, cat,1, cat,0.038025
9,7,1, cat,2, sat,0.000000
9,7,1, cat,3, on,0.000000
9,7,1, cat,4, the,0.000000
9,7,2, sat,0,The,0.886230
9,7,2, sat,1, cat,0.059052
9,7,2, sat,2, sat,0.054749
9,7,2, sat,3, on,0.000000
9,7,2, sat,4, the,0.000000
9,7,3, on,0,The,0.826172
9,7,3, on,1, cat,0.046295
9,7,3, on,2, sat,0.061188
9,7,3, on,3, on,0.066101
9,7,3, on,4, the,0.000000
9,7,4, the,0,The,0.689941
9,7,4, the,1, cat,0.061401
9,7,4, the,2, sat,0.087769
9,7,4, the,3, on,0.076843
9,7,4, the,4, the,0.084106
9,8,0,The,0,The,1.000000
9,8,0,The,1, cat,0.000000
9,8,0,The,2, sat,0.000000
9,8,0,The,3, on,0.000000
9,8,0,The,4, the,0.000000
9,8,1, cat,0,The,0.902344
9,8,1, cat,1, cat,0.097717
9,8,1, cat,2, sat,0.000000
9,8,1, cat,3, on,0.000000
9,8,1, cat,4, the,0.000000
9,8,2, sat,0,The,0.792480
9,8,2, sat,1, cat,0.094666
9,8,2, sat,2, sat,0.112976
9,8,2, sat,3, on,0.000000
9,8,2, sat,4, the,0.000000
9,8,3, on,0,The,0.583496
9,8,3, on,1, cat,0.063232
9,8,3, on,2, sat,0.085815
9,8,3, on,3, on,0.267822
9,8,3, on,4, the,0.000000
9,8,4, the,0,The,0.574219
9,8,4, the,1, cat,0.040039
9,8,4, the,2, sat,0.050781
9,8,4, the,3, on,0.181885
9,8,4, the,4, the,0.153320
9,9,0,The,0,The,1.000000
9,9,0,The,1, cat,0.000000
9,9,0,The,2, sat,0.000000
9,9,0,The,3, on,0.000000
9,9,0,The,4, the,0.000000
9,9,1, cat,0,The,0.792969
9,9,1, cat,1, cat,0.207031
9,9,1, cat,2, sat,0.000000
9,9,1, cat,3, on,0.000000
9,9,1, cat,4, the,0.000000
9,9,2, sat,0,The,0.669434
9,9,2, sat,1, cat,0.175293
9,9,2, sat,2, sat,0.155396
9,9,2, sat,3, on,0.000000
9,9,2, sat,4, the,0.000000
9,9,3, on,0,The,0.727051
9,9,3, on,1, cat,0.084351
9,9,3, on,2, sat,0.125610
9,9,3, on,3, on,0.063049
9,9,3, on,4, the,0.000000
9,9,4, the,0,The,0.598633
9,9,4, the,1, cat,0.089478
9,9,4, the,2, sat,0.110779
9,9,4, the,3, on,0.082031
9,9,4, the,4, the,0.118774
9,10,0,The,0,The,1.000000
9,10,0,The,1, cat,0.000000
9,10,0,The,2, sat,0.000000
9,10,0,The,3, on,0.000000
9,10,0,The,4, the,0.000000
9,10,1, cat,0,The,0.917480
9,10,1, cat,1, cat,0.082458
9,10,1, cat,2, sat,0.000000
9,10,1, cat,3, on,0.000000
9,10,1, cat,4, the,0.000000
9,10,2, sat,0,The,0.788574
9,10,2, sat,1, cat,0.105774
9,10,2, sat,2, sat,0.105591
9,10,2, sat,3, on,0.000000
9,10,2, sat,4, the,0.000000
9,10,3, on,0,The,0.635742
9,10,3, on,1, cat,0.095947
9,10,3, on,2, sat,0.106018
9,10,3, on,3, on,0.162354
9,10,3, on,4, the,0.000000
9,10,4, the,0,The,0.683105
9,10,4, the,1, cat,0.085571
9,10,4, the,2, sat,0.066345
9,10,4, the,3, on,0.109741
9,10,4, the,4, the,0.055115
9,11,0,The,0,The,1.000000
9,11,0,The,1, cat,0.000000
9,11,0,The,2, sat,0.000000
9,11,0,The,3, on,0.000000
9,11,0,The,4, the,0.000000
9,11,1, cat,0,The,0.930664
9,11,1, cat,1, cat,0.069336
9,11,1, cat,2, sat,0.000000
9,11,1, cat,3, on,0.000000
9,11,1, cat,4, the,0.000000
9,11,2, sat,0,The,0.889648
9,11,2, sat,1, cat,0.051025
9,11,2, sat,2, sat,0.059387
9,11,2, sat,3, on,0.000000
9,11,2, sat,4, the,0.000000
9,11,3, on,0,The,0.827637
9,11,3, on,1, cat,0.053497
9,11,3, on,2, sat,0.048187
9,11,3, on,3, on,0.070923
9,11,3, on,4, the,0.000000
9,11,4, the,0,The,0.769043
9,11,4, the,1, cat,0.038025
9,11,4, the,2, sat,0.047974
9,11,4, the,3, on,0.075378
9,11,4, the,4, the,0.069763
9,12,0,The,0,The,1.000000
9,12,0,The,1, cat,0.000000
9,12,0,The,2, sat,0.000000
9,12,0,The,3, on,0.000000
9,12,0,The,4, the,0.000000
9,12,1, cat,0,The,0.839844
9,12,1, cat,1, cat,0.160034
9,12,1, cat,2, sat,0.000000
9,12,1, cat,3, on,0.000000
9,12,1, cat,4, the,0.000000
9,12,2, sat,0,The,0.888184
9,12,2, sat,1, cat,0.035828
9,12,2, sat,2, sat,0.075867
9,12,2, sat,3, on,0.000000
9,12,2, sat,4, the,0.000000
9,12,3, on,0,The,0.832031
9,12,3, on,1, cat,0.043304
9,12,3, on,2, sat,0.083313
9,12,3, on,3, on,0.041473
9,12,3, on,4, the,0.000000
9,12,4, the,0,The,0.735352
9,12,4, the,1, cat,0.029907
9,12,4, the,2, sat,0.068298
9,12,4, the,3, on,0.027893
9,12,4, the,4, the,0.138428
9,13,0,The,0,The,1.000000
9,13,0,The,1, cat,0.000000
9,13,0,The,2, sat,0.000000
9,13,0,The,3, on,0.000000
9,13,0,The,4, the,0.000000
9,13,1, cat,0,The,0.986328
9,13,1, cat,1, cat,0.013680
9,13,1, cat,2, sat,0.000000
9,13,1, cat,3, on,0.000000
9,13,1, cat,4, the,0.000000
9,13,2, sat,0,The,0.985352
9,13,2, sat,1, cat,0.006321
9,13,2, sat,2, sat,0.008141
9,13,2, sat,3, on,0.000000
9,13,2, sat,4, the,0.000000
9,13,3, on,0,The,0.958984
9,13,3, on,1, cat,0.007538
9,13,3, on,2, sat,0.009827
9,13,3, on,3, on,0.023621
9,13,3, on,4, the,0.000000
9,13,4, the,0,The,0.919434
9,13,4, the,1, cat,0.008354
9,13,4, the,2, sat,0.010292
9,13,4, the,3, on,0.018311
9,13,4, the,4, the,0.043793
9,14,0,The,0,The,1.000000
9,14,0,The,1, cat,0.000000
9,14,0,The,2, sat,0.000000
9,14,0,The,3, on,0.000000
9,14,0,The,4, the,0.000000
9,14,1, cat,0,The,0.859863
9,14,1, cat,1, cat,0.140381
9,14,1, cat,2, sat,0.000000
9,14,1, cat,3, on,0.000000
9,14,1, cat,4, the,0.000000
9,14,2, sat,0,The,0.628418
9,14,2, sat,1, cat,0.140015
9,14,2, sat,2, sat,0.231812
9,14,2, sat,3, on,0.000000
9,14,2, sat,4, the,0.000000
9,14,3, on,0,The,0.646484
9,14,3, on,1, cat,0.106567
9,14,3, on,2, sat,0.165649
9,14,3, on,3, on,0.081299
9,14,3, on,4, the,0.000000
9,14,4, the,0,The,0.613770
9,14,4, the,1, cat,0.086670
9,14,4, the,2, sat,0.185059
9,14,4, the,3, on,0.073425
9,14,4, the,4, the,0.041138
9,15,0,The,0,The,1.000000
9,15,0,The,1, cat,0.000000
9,15,0,The,2, sat,0.000000
9,15,0,The,3, on,0.000000
9,15,0,The,4, the,0.000000
9,15,1, cat,0,The,0.858887
9,15,1, cat,1, cat,0.141113
9,15,1, cat,2, sat,0.000000
9,15,1, cat,3, on,0.000000
9,15,1, cat,4, the,0.000000
9,15,2, sat,0,The,0.726074
9,15,2, sat,1, cat,0.107361
9,15,2, sat,2, sat,0.166626
9,15,2, sat,3, on,0.000000
9,15,2, sat,4, the,0.000000
9,15,3, on,0,The,0.710938
9,15,3, on,1, cat,0.092834
9,15,3, on,2, sat,0.139771
9,15,3, on,3, on,0.056305
9,15,3, on,4, the,0.000000
9,15,4, the,0,The,0.659180
9,15,4, the,1, cat,0.085144
9,15,4, the,2, sat,0.146851
9,15,4, the,3, on,0.049042
9,15,4, the,4, the,0.059601
9,16,0,The,0,The,1.000000
9,16,0,The,1, cat,0.000000
9,16,0,The,2, sat,0.000000
9,16,0,The,3, on,0.000000
9,16,0,The,4, the,0.000000
9,16,1, cat,0,The,0.924316
9,16,1, cat,1, cat,0.075623
9,16,1, cat,2, sat,0.000000
9,16,1, cat,3, on,0.000000
9,16,1, cat,4, the,0.000000
9,16,2, sat,0,The,0.945801
9,16,2, sat,1, cat,0.034454
9,16,2, sat,2, sat,0.019577
9,16,2, sat,3, on,0.000000
9,16,2, sat,4, the,0.000000
9,16,3, on,0,The,0.877930
9,16,3, on,1, cat,0.030869
9,16,3, on,2, sat,0.042358
9,16,3, on,3, on,0.048676
9,16,3, on,4, the,0.000000
9,16,4, the,0,The,0.770020
9,16,4, the,1, cat,0.039032
9,16,4, the,2, sat,0.017075
9,16,4, the,3, on,0.027588
9,16,4, the,4, the,0.146118
9,17,0,The,0,The,1.000000
9,17,0,The,1, cat,0.000000
9,17,0,The,2, sat,0.000000
9,17,0,The,3, on,0.000000
9,17,0,The,4, the,0.000000
9,17,1, cat,0,The,0.630371
9,17,1, cat,1, cat,0.369629
9,17,1, cat,2, sat,0.000000
9,17,1, cat,3, on,0.000000
9,17,1, cat,4, the,0.000000
9,17,2, sat,0,The,0.596680
9,17,2, sat,1, cat,0.036163
9,17,2, sat,2, sat,0.367188
