layer,head,score,baseline_logp_p0,baseline_logp_p1,baseline_logp_p2,ablated_logp_p0,delta_p0,ablated_logp_p1,delta_p1,ablated_logp_p2,delta_p2
0,0,-0.002811,-6.205396,-3.129951,-3.270236,-6.206229,0.000834,-3.130939,0.000988,-3.259981,-0.010255
0,1,-0.007091,-6.205396,-3.129951,-3.270236,-6.184762,-0.020634,-3.122743,-0.007207,-3.276805,0.006569
0,2,0.033413,-6.205396,-3.129951,-3.270236,-6.275772,0.070376,-3.155406,0.025456,-3.274643,0.004407
0,3,0.017700,-6.205396,-3.129951,-3.270236,-6.245892,0.040496,-3.133156,0.003206,-3.279634,0.009398
0,4,-0.154167,-6.205396,-3.129951,-3.270236,-5.805451,-0.399945,-3.089625,-0.040325,-3.248004,-0.022232
0,5,-0.105456,-6.205396,-3.129951,-3.270236,-5.937190,-0.268206,-3.083662,-0.046289,-3.268362,-0.001874
0,6,-0.016961,-6.205396,-3.129951,-3.270236,-6.151092,-0.054304,-3.142984,0.013033,-3.260623,-0.009613
0,7,0.039578,-6.205396,-3.129951,-3.270236,-6.304271,0.098875,-3.150726,0.020776,-3.269321,-0.000915
0,8,0.008333,-6.205396,-3.129951,-3.270236,-6.237041,0.031645,-3.118733,-0.011218,-3.274807,0.004571
0,9,0.009122,-6.205396,-3.129951,-3.270236,-6.192770,-0.012625,-3.157349,0.027399,-3.282828,0.012592
0,10,-0.015690,-6.205396,-3.129951,-3.270236,-6.154860,-0.050535,-3.125733,-0.004217,-3.277920,0.007684
0,11,-0.019939,-6.205396,-3.129951,-3.270236,-6.125417,-0.079979,-3.155151,0.025200,-3.265199,-0.005037
0,12,-0.124374,-6.205396,-3.129951,-3.270236,-5.890841,-0.314555,-3.090200,-0.039750,-3.251418,-0.018818
0,13,-0.012402,-6.205396,-3.129951,-3.270236,-6.170985,-0.034410,-3.133028,0.003077,-3.264363,-0.005873
0,14,-0.087739,-6.205396,-3.129951,-3.270236,-5.964484,-0.240912,-3.123931,-0.006019,-3.253949,-0.016287
0,15,-0.030887,-6.205396,-3.129951,-3.270236,-6.104832,-0.100564,-3.137475,0.007524,-3.270616,0.000380
0,16,0.040853,-6.205396,-3.129951,-3.270236,-6.270257,0.064861,-3.168097,0.038146,-3.289789,0.019553
0,17,-0.009067,-6.205396,-3.129951,-3.270236,-6.169614,-0.035782,-3.148979,0.019029,-3.259787,-0.010449
0,18,0.046064,-6.205396,-3.129951,-3.270236,-6.320190,0.114794,-3.144489,0.014539,-3.279094,0.008858
0,19,-0.007666,-6.205396,-3.129951,-3.270236,-6.168162,-0.037234,-3.142027,0.012076,-3.272397,0.002161
1,0,0.072048,-6.205396,-3.129951,-3.270236,-6.404325,0.198930,-3.127672,-0.002278,-3.289728,0.019492
1,1,-0.013810,-6.205396,-3.129951,-3.270236,-6.172185,-0.033210,-3.120876,-0.009074,-3.271089,0.000853
1,2,-0.024020,-6.205396,-3.129951,-3.270236,-6.158160,-0.047235,-3.112279,-0.017672,-3.263084,-0.007152
1,3,0.036148,-6.205396,-3.129951,-3.270236,-6.314462,0.109066,-3.158736,0.028786,-3.240828,-0.029408
1,4,0.032885,-6.205396,-3.129951,-3.270236,-6.276785,0.071390,-3.142909,0.012959,-3.284542,0.014306
1,5,0.002888,-6.205396,-3.129951,-3.270236,-6.225442,0.020047,-3.119159,-0.010792,-3.269646,-0.000590
1,6,-0.233292,-6.205396,-3.129951,-3.270236,-5.329511,-0.875885,-3.329184,0.199233,-3.247013,-0.023223
1,7,-0.051863,-6.205396,-3.129951,-3.270236,-6.102218,-0.103178,-3.108572,-0.021378,-3.239202,-0.031034
1,8,-0.007837,-6.205396,-3.129951,-3.270236,-6.187534,-0.017861,-3.122811,-0.007139,-3.271727,0.001491
1,9,-0.000512,-6.205396,-3.129951,-3.270236,-6.212348,0.006952,-3.126203,-0.003748,-3.265496,-0.004740
1,10,0.028014,-6.205396,-3.129951,-3.270236,-6.301600,0.096204,-3.111300,-0.018651,-3.276724,0.006488
1,11,0.069932,-6.205396,-3.129951,-3.270236,-6.375109,0.169713,-3.147240,0.017289,-3.293030,0.022794
1,12,-0.022210,-6.205396,-3.129951,-3.270236,-6.158108,-0.047288,-3.105113,-0.024838,-3.275732,0.005496
1,13,-0.029784,-6.205396,-3.129951,-3.270236,-6.131458,-0.073938,-3.126423,-0.003527,-3.258350,-0.011886
1,14,0.035439,-6.205396,-3.129951,-3.270236,-6.308708,0.103312,-3.131972,0.002021,-3.271219,0.000983
1,15,0.007882,-6.205396,-3.129951,-3.270236,-6.233997,0.028602,-3.111362,-0.018589,-3.283870,0.013634
1,16,0.018426,-6.205396,-3.129951,-3.270236,-6.271965,0.066569,-3.124807,-0.005144,-3.264089,-0.006147
1,17,0.483143,-6.205396,-3.129951,-3.270236,-7.565864,1.360468,-3.220238,0.090288,-3.268909,-0.001327
1,18,0.023647,-6.205396,-3.129951,-3.270236,-6.296270,0.090875,-3.108971,-0.020979,-3.271282,0.001046
1,19,0.003406,-6.205396,-3.129951,-3.270236,-6.204129,-0.001266,-3.132525,0.002575,-3.279146,0.008910
2,0,-0.042767,-6.205396,-3.129951,-3.270236,-5.981100,-0.224296,-3.213927,0.083976,-3.282255,0.012019
2,1,-0.053192,-6.205396,-3.129951,-3.270236,-6.037086,-0.168310,-3.139607,0.009657,-3.269313,-0.000923
2,2,-0.049203,-6.205396,-3.129951,-3.270236,-6.078907,-0.126488,-3.118644,-0.011307,-3.260423,-0.009813
2,3,-0.053350,-6.205396,-3.129951,-3.270236,-5.954911,-0.250484,-3.197615,0.067665,-3.293005,0.022768
2,4,-0.013834,-6.205396,-3.129951,-3.270236,-6.156815,-0.048581,-3.137772,0.007822,-3.269495,-0.000741
2,5,-0.036892,-6.205396,-3.129951,-3.270236,-6.026257,-0.179139,-3.187012,0.057062,-3.281637,0.011401
2,6,0.011858,-6.205396,-3.129951,-3.270236,-6.205201,-0.000195,-3.156419,0.026469,-3.279537,0.009301
2,7,0.012576,-6.205396,-3.129951,-3.270236,-6.182368,-0.023027,-3.173181,0.043230,-3.287761,0.017525
2,8,-0.048399,-6.205396,-3.129951,-3.270236,-6.097057,-0.108338,-3.102477,-0.027473,-3.260850,-0.009386
2,9,-0.007771,-6.205396,-3.129951,-3.270236,-6.183207,-0.022189,-3.130310,0.000360,-3.268753,-0.001483
2,10,-0.094024,-6.205396,-3.129951,-3.270236,-5.905595,-0.299801,-3.152169,0.022218,-3.265748,-0.004488
2,11,0.039909,-6.205396,-3.129951,-3.270236,-6.268499,0.063104,-3.169054,0.039104,-3.287755,0.017519
2,12,-0.022604,-6.205396,-3.129951,-3.270236,-6.060768,-0.144628,-3.191478,0.061527,-3.285525,0.015289
2,13,0.191116,-6.205396,-3.129951,-3.270236,-6.535348,0.329952,-3.290730,0.160779,-3.352851,0.082615
2,14,-0.050088,-6.205396,-3.129951,-3.270236,-6.070525,-0.134871,-3.116304,-0.013647,-3.268491,-0.001745
2,15,-0.112501,-6.205396,-3.129951,-3.270236,-5.933189,-0.272206,-3.084646,-0.045304,-3.250244,-0.019992
2,16,0.056899,-6.205396,-3.129951,-3.270236,-6.283012,0.077617,-3.197159,0.067208,-3.296109,0.025873
2,17,-0.078190,-6.205396,-3.129951,-3.270236,-5.974222,-0.231174,-3.132136,0.002185,-3.264656,-0.005580
2,18,-0.014706,-6.205396,-3.129951,-3.270236,-6.167374,-0.038022,-3.126125,-0.003826,-3.267966,-0.002270
2,19,-0.117919,-6.205396,-3.129951,-3.270236,-5.869051,-0.336345,-3.123136,-0.006815,-3.259640,-0.010597
3,0,-0.172202,-6.205396,-3.129951,-3.270236,-5.679830,-0.525566,-3.131123,0.001173,-3.278022,0.007786
3,1,-0.015600,-6.205396,-3.129951,-3.270236,-6.132141,-0.073255,-3.149492,0.019541,-3.277151,0.006915
3,2,-0.089786,-6.205396,-3.129951,-3.270236,-5.997645,-0.207750,-3.087266,-0.042684,-3.251314,-0.018922
3,3,0.009715,-6.205396,-3.129951,-3.270236,-6.158552,-0.046844,-3.190483,0.060532,-3.285692,0.015456
3,4,-0.010486,-6.205396,-3.129951,-3.270236,-6.159827,-0.045569,-3.138357,0.008406,-3.275941,0.005705
3,5,-0.002037,-6.205396,-3.129951,-3.270236,-6.189632,-0.015764,-3.138763,0.008813,-3.271076,0.000840
3,6,-0.245133,-6.205396,-3.129951,-3.270236,-5.478943,-0.726452,-3.140033,0.010083,-3.251206,-0.019030
3,7,-0.080767,-6.205396,-3.129951,-3.270236,-6.020350,-0.185046,-3.090245,-0.039705,-3.252686,-0.017550
3,8,0.007010,-6.205396,-3.129951,-3.270236,-6.194014,-0.011382,-3.151909,0.021959,-3.280690,0.010454
3,9,-0.003605,-6.205396,-3.129951,-3.270236,-6.190297,-0.015099,-3.136682,0.006731,-3.267788,-0.002448
3,10,-0.150214,-6.205396,-3.129951,-3.270236,-5.697183,-0.508213,-3.161586,0.031636,-3.296170,0.025934
3,11,-0.010915,-6.205396,-3.129951,-3.270236,-6.183681,-0.021715,-3.121022,-0.008929,-3.268134,-0.002102
3,12,-0.224607,-6.205396,-3.129951,-3.270236,-5.394953,-0.810443,-3.173507,0.043557,-3.363300,0.093064
3,13,-0.013347,-6.205396,-3.129951,-3.270236,-6.172707,-0.032689,-3.128742,-0.001208,-3.264093,-0.006143
3,14,-0.003168,-6.205396,-3.129951,-3.270236,-6.179402,-0.025994,-3.141801,0.011851,-3.274875,0.004639
3,15,-0.007009,-6.205396,-3.129951,-3.270236,-6.196685,-0.008711,-3.119821,-0.010129,-3.268050,-0.002186
3,16,-0.222471,-6.205396,-3.129951,-3.270236,-5.464903,-0.740493,-3.162955,0.033005,-3.310312,0.040076
3,17,0.006634,-6.205396,-3.129951,-3.270236,-6.213804,0.008408,-3.135869,0.005919,-3.275813,0.005577
3,18,0.000176,-6.205396,-3.129951,-3.270236,-6.202962,-0.002433,-3.135450,0.005499,-3.267699,-0.002537
3,19,-0.001913,-6.205396,-3.129951,-3.270236,-6.202708,-0.002687,-3.121487,-0.008463,-3.275649,0.005413
4,0,0.002089,-6.205396,-3.129951,-3.270236,-6.241462,0.036066,-3.083694,-0.046256,-3.286694,0.016458
4,1,-0.002763,-6.205396,-3.129951,-3.270236,-6.204849,-0.000546,-3.118752,-0.011198,-3.273692,0.003456
4,2,-0.004184,-6.205396,-3.129951,-3.270236,-6.203176,-0.002220,-3.118589,-0.011361,-3.271265,0.001029
4,3,0.006233,-6.205396,-3.129951,-3.270236,-6.183925,-0.021471,-3.143892,0.013941,-3.296465,0.026229
4,4,0.077860,-6.205396,-3.129951,-3.270236,-6.415980,0.210584,-3.158948,0.028997,-3.264233,-0.006003
4,5,0.030333,-6.205396,-3.129951,-3.270236,-6.228487,0.023091,-3.185177,0.055227,-3.282917,0.012681
4,6,0.014670,-6.205396,-3.129951,-3.270236,-6.243340,0.037944,-3.136108,0.006157,-3.270144,-0.000092
4,7,0.009112,-6.205396,-3.129951,-3.270236,-6.285362,0.079967,-3.096108,-0.033843,-3.251450,-0.018786
4,8,0.032130,-6.205396,-3.129951,-3.270236,-6.267728,0.062332,-3.128989,-0.000962,-3.305254,0.035018
4,9,0.079954,-6.205396,-3.129951,-3.270236,-6.405393,0.199997,-3.156043,0.026093,-3.284007,0.013771
4,10,0.134720,-6.205396,-3.129951,-3.270236,-6.595530,0.390134,-3.144838,0.014887,-3.269374,-0.000862
4,11,0.076758,-6.205396,-3.129951,-3.270236,-6.388258,0.182862,-3.169471,0.039520,-3.278129,0.007893
4,12,0.001009,-6.205396,-3.129951,-3.270236,-6.184120,-0.021276,-3.147839,0.017889,-3.276651,0.006415
4,13,0.095151,-6.205396,-3.129951,-3.270236,-6.510960,0.305564,-3.136659,0.006708,-3.243418,-0.026819
4,14,0.013986,-6.205396,-3.129951,-3.270236,-6.249867,0.044472,-3.107494,-0.022457,-3.290179,0.019943
4,15,-0.033315,-6.205396,-3.129951,-3.270236,-6.112984,-0.092412,-3.132218,0.002267,-3.260434,-0.009802
4,16,0.086950,-6.205396,-3.129951,-3.270236,-6.450895,0.245499,-3.141237,0.011286,-3.274300,0.004064
4,17,-0.003487,-6.205396,-3.129951,-3.270236,-6.221960,0.016564,-3.101116,-0.028835,-3.272046,0.001810
4,18,0.036468,-6.205396,-3.129951,-3.270236,-6.296185,0.090789,-3.145863,0.015912,-3.272940,0.002704
4,19,0.132627,-6.205396,-3.129951,-3.270236,-6.544176,0.338780,-3.170577,0.040627,-3.288711,0.018475
5,0,0.177175,-6.205396,-3.129951,-3.270236,-6.684212,0.478816,-3.166907,0.036956,-3.285990,0.015754
5,1,0.055442,-6.205396,-3.129951,-3.270236,-6.344721,0.139325,-3.144233,0.014283,-3.282955,0.012719
5,2,0.002336,-6.205396,-3.129951,-3.270236,-6.200324,-0.005072,-3.138668,0.008718,-3.273597,0.003361
5,3,0.068455,-6.205396,-3.129951,-3.270236,-6.376466,0.171071,-3.164877,0.034926,-3.269604,-0.000632
5,4,0.022510,-6.205396,-3.129951,-3.270236,-6.247531,0.042135,-3.136825,0.006875,-3.288757,0.018521
5,5,-0.041626,-6.205396,-3.129951,-3.270236,-6.100173,-0.105223,-3.105997,-0.023954,-3.274533,0.004297
5,6,-0.033139,-6.205396,-3.129951,-3.270236,-6.120452,-0.084944,-3.104738,-0.025213,-3.280974,0.010738
5,7,-0.040286,-6.205396,-3.129951,-3.270236,-6.063444,-0.141952,-3.139347,0.009396,-3.281932,0.011696
5,8,-0.011030,-6.205396,-3.129951,-3.270236,-6.194315,-0.011081,-3.104593,-0.025358,-3.273586,0.003350
5,9,0.234799,-6.205396,-3.129951,-3.270236,-6.785720,0.580325,-3.180683,0.050732,-3.343575,0.073339
5,10,-0.132353,-6.205396,-3.129951,-3.270236,-5.921919,-0.283476,-3.025440,-0.104511,-3.261164,-0.009072
5,11,-0.026050,-6.205396,-3.129951,-3.270236,-6.160678,-0.044718,-3.104173,-0.025777,-3.262579,-0.007657
5,12,0.061694,-6.205396,-3.129951,-3.270236,-6.386874,0.181479,-3.123432,-0.006519,-3.280358,0.010122
5,13,-0.026310,-6.205396,-3.129951,-3.270236,-6.180736,-0.024660,-3.079341,-0.050609,-3.266574,-0.003662
5,14,0.063110,-6.205396,-3.129951,-3.270236,-6.421304,0.215908,-3.105358,-0.024592,-3.268251,-0.001985
5,15,0.060631,-6.205396,-3.129951,-3.270236,-6.412713,0.207317,-3.105293,-0.024657,-3.269470,-0.000766
5,16,0.009656,-6.205396,-3.129951,-3.270236,-6.155341,-0.050055,-3.215626,0.085675,-3.263585,-0.006651
5,17,-0.071509,-6.205396,-3.129951,-3.270236,-5.993494,-0.211902,-3.125446,-0.004505,-3.272116,0.001880
5,18,-0.037709,-6.205396,-3.129951,-3.270236,-6.026155,-0.179241,-3.221605,0.091654,-3.244695,-0.025541
