layer,head,score,baseline_logp_target,baseline_logp_distractor,ablated_logp_target,ablated_logp_distractor,delta_target,delta_distractor
12,6,-0.470221,-4.116848,-4.017983,-4.224730,-4.488204,0.107882,-0.470221
12,7,-1.213806,-4.116848,-4.017983,-4.562244,-5.231789,0.445396,-1.213806
12,8,-0.020975,-4.116848,-4.017983,-4.230489,-4.038959,0.113641,-0.020975
12,9,0.024145,-4.116848,-4.017983,-4.076559,-3.993839,-0.040289,0.024145
12,10,-0.128740,-4.116848,-4.017983,-4.153738,-4.146724,0.036891,-0.128740
12,11,-0.028844,-4.116848,-4.017983,-4.126784,-4.046827,0.009936,-0.028844
12,12,0.027767,-4.116848,-4.017983,-4.080334,-3.990217,-0.036514,0.027767
12,13,-0.007461,-4.116848,-4.017983,-4.387573,-4.025445,0.270725,-0.007461
12,14,-0.019688,-4.116848,-4.017983,-4.097088,-4.037671,-0.019760,-0.019688
12,15,0.040529,-4.116848,-4.017983,-4.324946,-3.977454,0.208098,0.040529
12,16,-0.027681,-4.116848,-4.017983,-4.125723,-4.045665,0.008875,-0.027681
12,17,-0.008444,-4.116848,-4.017983,-4.192317,-4.026428,0.075469,-0.008444
12,18,0.047634,-4.116848,-4.017983,-4.169979,-3.970350,0.053131,0.047634
12,19,-0.020216,-4.116848,-4.017983,-4.211818,-4.038200,0.094970,-0.020216
13,0,-0.037660,-4.116848,-4.017983,-4.252972,-4.055644,0.136124,-0.037660
13,1,0.025670,-4.116848,-4.017983,-4.355263,-3.992314,0.238415,0.025670
13,2,0.070432,-4.116848,-4.017983,-4.391890,-3.947551,0.275042,0.070432
13,3,0.008806,-4.116848,-4.017983,-4.098234,-4.009177,-0.018614,0.008806
13,4,0.008492,-4.116848,-4.017983,-4.126856,-4.009491,0.010008,0.008492
13,5,0.006176,-4.116848,-4.017983,-4.129294,-4.011807,0.012446,0.006176
13,6,-0.008819,-4.116848,-4.017983,-4.119101,-4.026802,0.002253,-0.008819
13,7,-0.433995,-4.116848,-4.017983,-4.219698,-4.451978,0.102850,-0.433995
